Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
709,Nick Schultz,34,PHI,D,28,1,0,0.14,0.14,0.04,0.36,0.89,0,4,4,1,15,0,21,8,1,12.2,13.3,-1.1,-0.1,1.2,1.1,0,,,,schulni01
710,Nick Shore,24,LAK,C,70,6,0.09,0.16,0.24,0.09,0.29,1.13,7,12,19,7,26,0,33,5,-2,26.7,24.6,2.1,0,1.3,1.3,0,,,,shoreni01
711,Nick Sörensen,22,ANA,RW,5,0,0,0.2,0.2,0.05,0.4,1.4,0,1,1,0,1,0,2,0,-1,1.8,2.3,-0.5,0,0,0,0,,,,sorenni01
712,Nicklas Bäckström,29,WSH,C,82,29,0.28,0.77,1.05,0.36,0.46,1.98,25,69,94,32,103,41,51,6,17,45.6,45,0.6,7.8,2.1,9.9,5,1,4,20,backsni02
713,Nicklas Grossmann,32,CGY,D,3,0,0,0,0,0,0.67,1,0,0,0,0,1,0,5,0,-4,1.1,1.7,-0.6,0,-0.2,-0.3,0,,,,grossni01
714,Nicklas Jensen,23,NYR,RW,7,0,0,0,0,0,0,1.14,0,0,0,0,2,2,2,0,-2,1.4,2.6,-1.1,-0.2,0,-0.2,0,,,,jenseni01
715,Nicolas Deslauriers,25,BUF,LW,42,1,0,0.05,0.05,0.01,0.9,0.62,0,2,2,1,4,0,10,0,-6,7.9,13.1,-5.2,-0.7,0.1,-0.5,0,,,,deslani01
716,Nicolas Kerdiles,23,ANA,LW,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0.7,0.6,0.1,0,0.1,0,0,,,,kerdini01
717,Nikita Kucherov,23,TBL,RW,74,34,0.54,0.61,1.15,0.45,0.51,3.32,44,49,93,37,106,37,56,0,13,50.9,46,4.9,9.7,2.2,12,6,2,4,33.3,kucheni01
718,Nikita Nesterov,23,TOT,D,48,6,0.08,0.27,0.35,0.12,0.5,1.31,4,14,18,6,32,3,29,0,0,25.8,30.6,-4.8,1.3,1.8,3.1,0,,,,nesteni01
719,Nikita Scherbak,21,MTL,RW,3,1,0.33,0,0.33,0.18,0,1,1,0,1,1,2,1,0,0,1,0.5,0.6,-0.1,0.1,0.1,0.2,0,,,,scherni01
720,Nikita Soshnikov,23,TOR,RW,56,4,0.09,0.07,0.16,0.07,0.29,1.25,6,4,10,4,18,2,17,2,1,16.9,17.3,-0.3,-0.1,0.6,0.5,2,0,2,0,soshnni01
721,Nikita Tryamkin,22,VAN,D,66,3,0.03,0.11,0.14,0.05,0.97,0.98,2,8,10,3,31,0,51,13,-7,33.9,40.6,-6.8,-0.1,2.3,2.2,0,,,,tryamni01
722,Nikita Zadorov,21,COL,D,56,3,0,0.18,0.18,0.05,1.3,1.09,0,11,11,3,26,3,58,15,-20,26.7,37.1,-10.3,-0.2,1.1,0.8,0,,,,zadorni01
723,Nikita Zaitsev,25,TOR,D,82,11,0.05,0.39,0.44,0.13,0.46,1.29,4,35,39,12,92,27,101,15,-22,62.9,67.3,-4.4,2.2,1.3,3.6,0,,,,zaitsni01
724,Niklas Hjalmarsson,29,CHI,D,73,6,0.07,0.18,0.25,0.09,0.27,0.84,6,14,20,7,64,1,81,30,12,47.3,52.3,-5,0.6,3.8,4.4,0,,,,hjalmni01
725,Niklas Kronwall,36,DET,D,57,4,0.04,0.19,0.23,0.07,0.56,1.18,2,12,14,4,47,11,50,6,-7,40.4,36.7,3.7,0.3,2.1,2.3,0,,,,kronwni01
726,Nikolai Kulemin,30,NYI,LW,72,10,0.17,0.15,0.32,0.13,0.25,1.03,13,12,25,10,45,2,54,14,3,31.1,32.8,-1.7,1.2,1.1,2.2,2,1,1,50,kulemni01
727,Nikolaj Ehlers,20,WPG,LW,82,24,0.3,0.48,0.78,0.29,0.46,2.49,28,43,71,27,86,15,71,0,1,51.8,48.8,3,5.8,1.3,7.2,1,0,1,0,ehlerni01
728,Nikolay Goldobin,21,TOT,RW/LW,14,2,0.21,0,0.21,0.12,0,1,3,0,3,2,5,0,5,0,0,4.3,10,-5.7,0.2,0.2,0.4,0,,,,goldoni01
729,Nino Niederreiter,24,MIN,RW,82,22,0.3,0.39,0.7,0.27,0.65,2.27,28,35,63,25,84,25,42,0,17,45,33.3,11.7,5.6,1.8,7.4,1,0,1,0,niedeni01
730,Noah Hanifin,20,CAR,D,81,9,0.05,0.31,0.36,0.11,0.32,1.33,4,27,31,10,64,17,66,0,-19,48.5,51.7,-3.2,1.8,2,3.8,1,0,1,0,hanifno01
731,Noel Acciari,25,BOS,C,29,2,0.07,0.1,0.17,0.07,0.55,0.83,2,3,5,2,9,0,6,0,3,8.8,9.8,-1,0,0.5,0.5,0,,,,acciano01
732,Oliver Bjorkstrand,21,CBJ,RW,26,5,0.23,0.27,0.5,0.2,0.23,2.12,7,8,15,6,23,6,13,0,4,14.5,11,3.4,1.1,0.5,1.7,0,,,,bjorkol01
733,Oliver Ekman-Larsson,25,ARI,D,79,14,0.15,0.34,0.49,0.17,0.61,1.84,13,30,43,15,87,29,98,15,-25,48,62.5,-14.5,3.2,2.4,5.6,3,1,2,33.3,ekmanol01
734,Olli Määttä,22,PIT,D,55,2,0.02,0.11,0.13,0.04,0.22,1.2,1,7,8,2,46,1,39,11,17,41.4,33.9,7.5,-0.4,2.6,2.3,0,,,,maattol01
735,Ondřej Kaše,21,ANA,RW,53,5,0.09,0.19,0.28,0.1,0.34,1.45,6,11,17,6,21,0,22,0,-1,26.7,21.2,5.5,0.5,0.7,1.2,3,2,1,66.7,kaseon01
736,Ondřej Palát,25,TBL,LW,75,19,0.23,0.47,0.69,0.25,0.52,2.16,19,38,57,21,91,34,63,14,8,44.1,43.7,0.4,3.6,2,5.6,1,0,1,0,palaton01
737,Ondřej Pavelec,29,WPG,G,8,0,0,0,0,0,0,0,0,0,0,0,28,6,25,6,0,15.4,16.2,0,0,0,0.7,0,,,,pavelon01
738,Oscar Klefbom,23,EDM,D,82,14,0.15,0.32,0.46,0.17,0.07,2.45,13,28,41,15,110,33,86,17,7,62.6,58.3,4.3,3.3,4.3,7.6,0,,,,klefbos01
739,Oscar Lindberg,25,NYR,C,65,8,0.12,0.18,0.31,0.12,0.49,1.32,9,13,22,8,28,1,26,1,2,21.8,27.6,-5.7,1.1,0.7,1.8,0,,,,lindbos02
740,Oskar Sundqvist,22,PIT,C,10,0,0,0,0,0,0.2,0.9,0,0,0,0,2,0,7,1,-4,2.4,3.8,-1.4,-0.3,-0.1,-0.4,0,,,,sundqos01
741,P.A. Parenteau,33,TOT,RW,67,11,0.19,0.22,0.42,0.17,0.52,1.84,14,16,30,12,40,11,47,0,-18,34.9,33.4,1.5,1.8,0.6,2.5,0,,,,parenpi01
742,P.K. Subban,27,NSH,D,66,14,0.15,0.45,0.61,0.21,0.67,2.15,11,33,44,15,77,23,80,19,-8,51.3,42.9,8.4,3.6,2.4,6.1,0,,,,subbapk01
743,Pat Maroon,28,EDM,LW,81,19,0.33,0.19,0.52,0.23,1.17,2.2,30,16,46,21,77,15,50,0,13,62.9,47,15.8,3.9,2,6,1,0,1,0,maroopa01
744,Patric Hörnqvist,30,PIT,RW,70,18,0.3,0.33,0.63,0.25,0.4,3.19,23,25,48,19,89,36,37,0,16,47.3,32.6,14.7,4,1.4,5.5,0,,,,hornqpa01
745,Patrice Bergeron,31,BOS,C,79,21,0.27,0.41,0.67,0.26,0.3,3.82,23,35,58,22,102,39,61,10,12,54.9,34.1,20.8,4.2,2.5,6.6,2,0,2,0,bergepa01
746,Patrick Brown,24,CAR,C,14,0,0,0,0,0,0,0.86,0,0,0,0,1,0,7,0,-6,2.8,4.9,-2.1,-0.4,-0.1,-0.5,0,,,,brownpa02
747,Patrick Cannone,30,MIN,C,3,0,0,0,0,0,0,0.67,0,0,0,0,1,0,1,0,0,0.9,1.1,-0.3,-0.1,0,0,0,,,,cannopa01
748,Patrick Eaves,32,TOT,RW,79,23,0.41,0.24,0.65,0.29,0.3,2.65,35,20,55,25,86,37,53,2,-2,47.3,40.7,6.7,5.6,1.2,6.9,0,,,,eavespa01
749,Patrick Kane,28,CHI,RW,82,33,0.41,0.67,1.09,0.41,0.39,3.56,38,60,98,37,118,32,75,1,11,54.8,59.7,-4.9,8.7,2.1,10.8,5,1,4,20,kanepa01
750,Patrick Marleau,37,SJS,LW,82,20,0.33,0.23,0.56,0.24,0.34,2.32,30,21,51,22,82,30,47,0,4,48.2,40.2,8.1,4,1.9,6,1,0,1,0,marlepa01
751,Patrick Sharp,35,DAL,LW,48,7,0.17,0.21,0.38,0.15,0.65,3.04,9,11,20,8,26,6,44,2,-22,26.2,26.8,-0.6,0.7,-0.2,0.6,1,0,1,0,sharppa01
752,Patrick Wiercioch,26,COL,D,57,4,0.07,0.14,0.21,0.08,0.4,1.11,4,9,13,5,21,2,43,5,-18,22.4,33.6,-11.2,0.6,0.9,1.5,0,,,,wiercpa01
753,Patrik Berglund,28,STL,C,82,15,0.28,0.13,0.41,0.19,0.39,1.87,25,12,37,17,53,12,59,11,-7,38.8,38.1,0.7,2.6,1.3,3.9,2,1,1,50,berglpa01
754,Patrik Laine,18,WPG,RW,73,27,0.49,0.38,0.88,0.37,0.36,2.79,40,31,71,30,92,20,65,0,7,41.4,45.7,-4.4,7.4,1.5,8.9,4,3,1,75,lainepa01
755,Patrik Nemeth,24,DAL,D,40,1,0,0.08,0.08,0.02,0.35,1.15,0,3,3,1,19,1,31,9,-4,26.1,23.3,2.8,-0.5,0.8,0.3,0,,,,nemetpa01
756,Paul Byron,27,MTL,LW,81,18,0.27,0.26,0.53,0.22,0.36,1.19,24,23,47,19,60,6,49,16,21,42.3,34.9,7.4,3.8,2.3,6,4,3,1,75,byronpa01
757,Paul Carey,28,WSH,C,6,0,0,0,0,0,0,1.33,0,0,0,0,0,0,2,0,-2,1.2,2.2,-1.1,-0.2,0,-0.2,0,,,,careypa01
758,Paul Ladue,24,LAK,D,22,2,0,0.36,0.36,0.1,0.18,1.23,0,9,9,2,16,6,17,1,-5,10.3,10.6,-0.3,0.5,0.6,1,0,,,,laduepa01
759,Paul Martin,35,SJS,D,81,8,0.05,0.27,0.32,0.1,0.25,0.7,4,24,28,9,62,0,70,18,10,57.5,52.5,5,1.3,4.5,5.8,0,,,,martipa01
760,Paul Postma,27,WPG,D,65,4,0.02,0.2,0.22,0.06,0.23,0.77,1,14,15,4,27,0,24,0,3,24.3,27.6,-3.2,0.8,1.3,2.1,0,,,,postmpa01
761,Paul Stastny,31,STL,C,66,16,0.27,0.33,0.61,0.24,0.55,1.7,20,24,44,17,69,22,53,10,4,34.7,34.2,0.5,2.9,1.7,4.5,0,,,,stastpa01
762,Paul Thompson,28,FLA,RW,21,1,0,0.14,0.14,0.04,1.05,0.9,0,3,3,1,4,0,8,0,-4,4,7.9,-3.9,-0.1,0.1,-0.1,0,,,,thomppa02
763,Pavel Buchnevich,21,NYR,RW,41,8,0.2,0.29,0.49,0.18,0.32,1.34,9,13,22,8,34,8,21,1,6,17.8,18,-0.3,1.6,0.7,2.3,0,,,,buchnpa01
764,Pavel Zacha,19,NJD,C,70,9,0.11,0.23,0.34,0.13,0.27,1.19,9,17,26,10,34,17,40,6,-17,27.6,29.8,-2.2,0.8,0.8,1.5,1,0,1,0,zachapa01
765,Pekka Rinne,34,NSH,G,61,0,0,0,0,0,0.07,0,0,0,0,0,165,34,144,35,0,107.5,101.5,0,0,0,11.3,0,,,,rinnepe01
766,Peter Budaj,34,TOT,G,60,0,0,0.02,0.02,0,0,0,0,1,1,0,145,33,120,29,0,99,84.4,0,0,0,8.6,0,,,,budajpe01
767,Peter Cehlárik,21,BOS,LW,11,1,0,0.18,0.18,0.05,0,0.73,0,2,2,1,8,2,6,0,0,6.2,5.2,1,-0.2,0.2,0,0,,,,cehlape01
768,Peter Holland,26,TOT,C,48,5,0.1,0.15,0.25,0.1,0.46,1.65,6,8,14,5,19,2,35,2,-16,20.2,25.1,-4.9,0.2,0,0.2,0,,,,hollape01
769,Petr Mrázek,24,DET,G,50,0,0,0,0,0,0.04,0,0,0,0,0,119,28,145,31,0,88.1,95.9,0,0,0,6.5,0,,,,mrazepe01
770,Petter Granberg,24,NSH,D,10,0,0,0,0,0,1,0.4,0,0,0,0,5,0,6,1,0,3.9,3.4,0.5,-0.1,0.2,0.1,0,,,,granbpe01
771,Petteri Lindbohm,23,STL,D,7,0,0,0,0,0,0.57,1.43,0,0,0,0,2,0,6,0,-4,4.1,3.8,0.2,-0.1,-0.1,-0.2,0,,,,lindbpe02
772,Pheonix Copley,25,STL,G,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,0,2,2.4,0,0,0,-0.1,0,,,,copleph01
773,Phil Kessel,29,PIT,RW,82,25,0.28,0.57,0.85,0.31,0.24,2.79,25,51,76,28,104,47,54,0,3,50,49.4,0.6,6.1,1.1,7.3,6,3,3,50,kesseph01
774,Phil Varone,26,OTT,C,7,0,0,0,0,0,0.29,0.14,0,0,0,0,0,0,3,0,-3,2,2.9,-0.8,-0.2,-0.1,-0.2,0,,,,varonph01
775,Philip Larsen,27,VAN,D,26,2,0.04,0.19,0.23,0.07,0.15,1.23,1,5,6,2,13,3,18,0,-8,13.1,16.6,-3.5,0.3,0.5,0.7,0,,,,larseph01
776,Philipp Grubauer,25,WSH,G,24,0,0,0,0,0,0,0,0,0,0,0,68,16,43,13,0,37.1,35.5,0,0,0,4.4,0,,,,grubaph01
777,Phillip Danault,23,MTL,LW,82,14,0.16,0.33,0.49,0.17,0.43,1.62,14,30,44,16,53,5,55,12,5,48.7,38.2,10.5,2.3,1.7,3.9,0,,,,danauph01
778,Phillip Di Giuseppe,23,CAR,LW,36,2,0.03,0.17,0.19,0.06,0.42,1.89,1,7,8,2,12,3,22,1,-12,16.4,16.6,-0.2,-0.4,0.1,-0.3,0,,,,digiuph01
779,Pierre-Édouard Bellemare,31,PHI,LW,82,3,0.05,0.05,0.1,0.04,0.24,1.1,4,4,8,3,23,0,52,29,-1,20,25.1,-5,-1.7,1.3,-0.4,0,,,,bellepi01
780,Pontus Åberg,23,NSH,LW,15,1,0.07,0.07,0.13,0.06,0.27,0.8,1,1,2,1,5,0,7,0,-2,5.2,6.7,-1.5,-0.2,0.1,-0.1,0,,,,abergpo01
781,Quinton Howden,25,WPG,C,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.6,0.9,0.7,-0.1,0.1,0,0,,,,howdequ01
782,Radek Faksa,23,DAL,C,80,12,0.15,0.26,0.41,0.15,0.84,1.65,13,23,36,13,51,3,78,23,-6,47.4,44.7,2.8,1.4,1,2.4,0,,,,faksara01
783,Radim Vrbata,35,ARI,RW,81,20,0.25,0.43,0.68,0.25,0.2,2.88,22,38,60,22,73,27,66,1,-18,39.1,53.2,-14.1,4.5,0.9,5.3,8,4,4,50,vrbatra01
784,Radko Gudas,26,PHI,D,67,8,0.09,0.25,0.34,0.12,1.39,1.69,7,19,26,9,54,1,59,14,8,39.4,35.7,3.7,1.6,3.9,5.5,0,,,,gudasra01
785,Rasmus Andersson,20,CGY,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0.6,0.4,0.2,0,0,-0.1,0,,,,anderra01
786,Rasmus Ristolainen,22,BUF,D,79,14,0.08,0.49,0.57,0.18,0.73,2.35,7,43,50,16,107,43,108,35,-9,58.7,63.5,-4.8,3.1,4.5,7.6,1,1,0,100,ristora01
787,Reid Boucher,23,TOT,C/LW,39,4,0.15,0.1,0.26,0.11,0.21,1.79,7,4,11,5,17,5,18,0,-6,14.2,18.4,-4.3,0.5,0.4,0.9,0,,,,bouchre01
788,Reilly Smith,25,FLA,RW,80,14,0.19,0.28,0.46,0.18,0.21,2,17,24,41,16,61,18,71,15,-13,37.3,40.5,-3.2,1.7,1.4,3.1,2,0,2,0,smithre01
789,Remi Elie,21,DAL,LW,18,2,0.06,0.33,0.39,0.12,0.44,0.83,1,7,8,2,11,0,8,2,5,9.3,8.2,1.1,0.1,0.5,0.6,0,,,,eliere01
790,Rene Bourque,35,COL,RW,65,8,0.18,0.09,0.28,0.13,0.86,1.71,13,7,20,9,30,3,48,2,-19,26.4,31.9,-5.5,0.8,0.5,1.2,0,,,,bourqre01
791,Reto Berra,30,FLA,G,7,0,0,0,0,0,0,0,0,0,0,0,11,2,18,2,0,8.7,9.2,0,0,0,0.2,0,,,,berrare01
792,Richard Bachman,29,VAN,G,5,0,0,0,0,0,0,0,0,0,0,0,9,1,13,2,0,7.7,12.7,0,0,0,1.1,0,,,,bachmri01
793,Richard Pánik,25,CHI,RW,82,18,0.27,0.27,0.54,0.22,0.71,1.89,24,24,48,20,72,16,42,0,14,44.6,45.1,-0.5,3.9,1.7,5.6,2,1,1,50,panikri01
794,Rick Nash,32,NYR,RW,67,17,0.34,0.22,0.57,0.25,0.39,2.91,25,16,41,18,61,14,47,9,9,37.9,37.1,0.8,3.7,1.4,5,0,,,,nashri01
795,Rickard Rakell,23,ANA,C,71,23,0.46,0.25,0.72,0.32,0.17,2.49,37,20,57,26,70,17,43,0,10,40.5,36.7,3.9,6,1.9,7.8,5,2,3,40,rakelri01
796,Riley Barber,22,WSH,RW,3,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.7,0.4,0.3,-0.1,0,0,0,,,,barberi01
797,Riley Nash,27,BOS,C,81,7,0.09,0.12,0.21,0.08,0.17,1.54,8,11,19,7,25,0,48,21,-1,33.7,29.5,4.3,-0.4,1.4,1,2,1,1,50,nashri02
798,Riley Sheahan,25,DET,C,80,4,0.03,0.14,0.16,0.05,0.18,1.36,2,12,14,4,31,8,59,6,-29,33.4,36.7,-3.4,-1.5,0.2,-1.2,1,0,1,0,sheahri01
799,Rob O'Gara,23,BOS,D,3,0,0,0,0,0,0,0.67,0,0,0,0,1,0,0,0,1,1.6,1.4,0.2,-0.1,0.2,0.1,0,,,,ogararo01
800,Robbie Russo,23,DET,D,19,0,0,0,0,0,0.11,0.95,0,0,0,0,10,1,12,5,2,8.5,8.6,-0.1,-0.4,0.9,0.5,0,,,,russoro01
801,Robby Fabbri,21,STL,C,51,11,0.22,0.35,0.57,0.21,0.53,1.78,12,20,32,12,44,18,42,0,-16,22.3,25.8,-3.6,2.2,0.3,2.5,2,0,2,0,fabbrro01
802,Robert Bortuzzo,27,STL,D,38,1,0.03,0.08,0.11,0.04,0.39,1.18,1,3,4,1,24,0,21,8,11,19.6,13.6,6.1,-0.1,2.1,2,0,,,,borturo01
803,Robert Hägg,21,PHI,D,1,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0.5,0.7,-0.2,0,0.1,0,0,,,,haggro01
804,Roberto Luongo,37,FLA,G,40,0,0,0.03,0.03,0.01,0.1,0,0,1,1,0,91,19,103,13,0,62.4,72.9,0,0,0,7.4,0,,,,luongro01
805,Robin Lehner,25,BUF,G,59,0,0,0.02,0.02,0,0.1,0,0,1,1,0,139,37,152,32,0,106.5,107.9,0,0,0,12.9,0,,,,lehnero01
806,Rocco Grimaldi,23,COL,C,4,0,0,0.25,0.25,0.07,0.5,2.75,0,1,1,0,1,0,4,0,-3,2,1.9,0.1,0,-0.1,-0.1,0,,,,grimaro01
807,Roman Josi,26,NSH,D,72,17,0.17,0.51,0.68,0.23,0.25,3.01,13,41,54,18,107,30,91,22,7,57,49.9,7.1,4.6,4.1,8.7,0,,,,josiro01
808,Roman Lyubimov,25,PHI,LW,47,3,0.09,0.04,0.13,0.06,0.17,0.87,4,2,6,3,13,0,17,2,-2,10.7,14.4,-3.7,-0.2,0.5,0.3,1,0,1,0,lyubiro01
809,Roman Polák,30,TOR,D,75,4,0.05,0.09,0.15,0.05,0.87,0.85,4,8,12,4,45,0,59,23,10,44.8,47.2,-2.4,0,3.2,3.2,0,,,,polakro01
810,Ron Hainsey,35,TOT,D,72,6,0.06,0.18,0.24,0.08,0.29,0.99,4,14,18,6,53,0,81,20,-8,51.7,51.4,0.3,0.3,2.8,3.2,0,,,,hainsro01
811,Ryan Callahan,31,TBL,RW,18,2,0.11,0.11,0.22,0.09,1.28,1.22,2,2,4,2,7,1,14,4,-4,6.2,10.9,-4.7,-0.1,0.1,0.1,1,0,1,0,callary01
812,Ryan Carpenter,26,SJS,C,11,2,0.18,0.18,0.36,0.15,0.36,1.82,2,2,4,2,6,0,2,1,5,4.9,4,0.9,0.3,0.4,0.7,0,,,,carpery01
813,Ryan Dzingel,24,OTT,LW,81,13,0.17,0.22,0.4,0.15,0.37,1.52,15,20,35,14,53,8,40,1,7,42.7,41.6,1.1,1.8,1.7,3.5,1,0,1,0,dzingry01
814,Ryan Ellis,26,NSH,D,71,15,0.23,0.31,0.54,0.21,0.41,1.97,18,24,42,16,92,19,72,16,17,52.5,51.5,1,4,4.7,8.7,3,2,1,66.7,ellisry01
815,Ryan Garbutt,31,ANA,LW,27,1,0.07,0.04,0.11,0.05,0.74,0.96,2,1,3,1,7,0,14,4,-3,5.5,7.9,-2.4,-0.1,0.2,0,1,0,1,0,garbury01
816,Ryan Getzlaf,31,ANA,C,74,24,0.2,0.78,0.99,0.33,0.66,1.86,17,64,81,27,92,30,66,11,7,47.3,43.9,3.4,5.5,2.1,7.6,5,3,2,60,getzlry01
817,Ryan Hartman,22,CHI,LW,76,14,0.25,0.16,0.41,0.18,0.92,2.24,21,13,34,15,45,2,32,2,13,40.9,34.3,6.6,2.8,1.4,4.2,0,,,,hartmry01
818,Ryan Johansen,24,NSH,C,82,21,0.17,0.57,0.74,0.25,0.73,1.88,15,51,66,22,91,29,69,8,1,50.9,41,9.9,4.1,1.7,5.8,5,0,5,0,johanry01
819,Ryan Johnston,24,MTL,D,7,0,0,0,0,0,0.57,0.43,0,0,0,0,0,0,3,0,-3,2,4.3,-2.3,-0.1,-0.1,-0.2,0,,,,johnsry02
820,Ryan Kesler,32,ANA,C,82,22,0.27,0.44,0.71,0.27,1.01,2.27,24,39,63,24,92,31,78,25,8,58.4,48,10.5,4.1,2.4,6.5,2,0,2,0,keslery01
821,Ryan McDonagh,27,NYR,D,77,13,0.08,0.47,0.55,0.17,0.48,1.99,7,39,46,14,102,28,78,25,20,59.5,54.5,5,3,4.8,7.8,0,,,,mcdonry01
822,Ryan Miller,36,VAN,G,54,0,0,0.02,0.02,0.01,0.41,0,0,1,1,0,109,21,150,35,0,92.8,120.4,0,0,0,10.3,0,,,,millery01
823,Ryan Murphy,23,CAR,D,27,1,0,0.07,0.07,0.02,0.3,0.63,0,2,2,1,5,0,16,0,-11,10.9,12.8,-1.9,-0.2,0,-0.3,0,,,,murphry01
824,Ryan Murray,23,CBJ,D,60,4,0.03,0.15,0.18,0.06,0.4,0.87,2,10,12,4,44,1,50,10,3,36.9,39,-2.1,0.1,2.4,2.4,0,,,,murrary01
825,Ryan Nugent-Hopkins,23,EDM,C,82,17,0.22,0.3,0.52,0.2,0.35,2.44,20,27,47,18,60,19,68,17,-10,46.1,47.9,-1.8,2.8,1.2,4,3,0,3,0,nugenry01
826,Ryan O'Reilly,25,BUF,C,72,20,0.28,0.49,0.76,0.28,0.14,2.63,22,38,60,22,87,38,73,23,-1,44.3,45.1,-0.8,4,1.9,6,3,1,2,33.3,oreilry01
827,Ryan Pulock,22,NYI,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0,0.1,0,0.1,0.1,0,,,,pulocry01
828,Ryan Reaves,30,STL,RW,80,5,0.09,0.08,0.16,0.07,1.3,0.73,8,7,15,6,26,0,22,0,4,22.8,23.7,-0.9,0.2,1,1.2,0,,,,reavery01
829,Ryan Spooner,25,BOS,C,78,14,0.14,0.36,0.5,0.18,0.18,1.86,12,31,43,15,66,31,44,2,-8,33.9,28.7,5.2,2.6,1.1,3.7,5,1,4,20,spoonry01
830,Ryan Sproul,24,DET,D,27,2,0.04,0.22,0.26,0.08,0.22,1.7,1,7,8,2,14,4,18,0,-8,11.4,16.5,-5.1,0.4,0.3,0.7,0,,,,sproury01
831,Ryan Strome,23,NYI,RW,69,12,0.19,0.25,0.43,0.17,0.58,1.65,14,19,33,13,47,18,37,0,-8,27.5,33.8,-6.3,2,0.6,2.6,1,1,0,100,stromry01
832,Ryan Suter,32,MIN,D,82,13,0.11,0.38,0.49,0.16,0.44,2,10,34,44,15,126,25,86,18,34,73.1,59.4,13.7,2.7,6.6,9.3,0,,,,suterry01
833,Ryan White,28,TOT,C,65,7,0.14,0.11,0.25,0.1,1.29,0.92,10,8,18,8,21,0,39,2,-16,17.9,26.2,-8.3,0.8,0.1,0.9,0,,,,whitery01
834,Sam Bennett,20,CGY,C,81,10,0.16,0.16,0.32,0.13,0.93,1.51,14,14,28,11,42,10,53,6,-16,31.3,33.6,-2.3,0.8,0.8,1.6,2,0,2,0,bennesa01
835,Sam Gagner,27,CBJ,C,81,19,0.22,0.4,0.62,0.23,0.27,2.2,20,35,55,20,75,31,35,0,10,43.1,32.5,10.5,4.6,1.5,6.1,4,2,2,50,gagnesa01
836,Sam Reinhart,21,BUF,C,79,17,0.22,0.38,0.59,0.22,0.1,2.25,19,33,52,19,85,40,56,0,-11,45.7,40.9,4.8,3.3,1.3,4.6,6,2,4,33.3,reinhsa01
837,Sami Vatanen,25,ANA,D,71,7,0.04,0.3,0.34,0.1,0.42,1.65,3,23,26,8,76,29,50,6,3,48.9,47.9,1,1.1,3.8,4.9,0,,,,vatansa01
838,Samuel Henley,23,COL,C,1,1,1,0,1,0.54,2,1,1,0,1,1,1,0,0,0,1,0.2,0.5,-0.3,0.2,0,0.3,0,,,,henlesa01
839,Samuel Morin,21,PHI,D,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.6,0.4,0.2,0,0,0,0,,,,morinsa01
840,Scott Darling,28,CHI,G,32,0,0,0,0,0,0,0,0,0,0,0,87,16,67,12,0,55.7,60.2,0,0,0,6.2,0,,,,darlisc01
841,Scott Harrington,23,CBJ,D,22,1,0.05,0.09,0.14,0.05,0.45,0.73,1,2,3,1,14,0,12,1,3,9.7,11.2,-1.5,0.1,0.8,0.9,0,,,,harrisc01
842,Scott Hartnell,34,CBJ,LW,78,14,0.17,0.31,0.47,0.18,0.81,1.33,14,26,40,15,48,5,29,0,14,37.2,30.5,6.7,3,1.5,4.6,0,,,,hartnsc01
843,Scott Laughton,22,PHI,C,2,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,1.5,0.6,0.9,-0.1,0,0,0,,,,laughsc01
844,Scott Mayfield,24,NYI,D,25,3,0.08,0.28,0.36,0.12,1.4,1.56,2,8,10,3,20,0,21,0,-1,14.6,13.6,1,0.8,0.5,1.3,0,,,,mayfisc01
845,Scott Wilson,24,PIT,LW,78,9,0.1,0.23,0.33,0.12,0.41,1.63,9,20,29,10,37,2,35,0,0,39.1,31.9,7.2,1.4,0.6,2,0,,,,wilsosc01
846,Scottie Upshall,33,STL,RW,73,8,0.14,0.11,0.25,0.1,0.62,1.16,11,9,20,8,25,0,35,9,-1,21.1,24.3,-3.2,0.9,0.9,1.8,0,,,,upshasc01
847,Sean Couturier,24,PHI,C,66,13,0.21,0.3,0.52,0.2,0.5,1.82,15,22,37,14,59,6,56,14,12,41.3,35,6.3,1.9,2,3.9,1,0,1,0,coutuse01
848,Sean Kuraly,24,BOS,C,8,0,0,0.13,0.13,0.04,0.25,1.38,0,1,1,0,1,0,2,0,-1,2.7,2.1,0.7,-0.1,0.1,0,0,,,,kuralse01
849,Sean Malone,21,BUF,C,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.4,0.1,0,0,0,0,,,,malonse01
